feature_name	t.val	p.val	adj.p.val
Mean_nuclei_AreaShape_Zernike_6_2	1.75972147621386	0.089509637518496	0.205081840474521
Median_nuclei_Intensity_MedianIntensity_Hematoxylin	1.74414979893169	0.0909726969282717	0.205081840474521
StDev_nuclei_AreaShape_Zernike_3_3	-1.75417307979975	0.0907557680021675	0.205081840474521
StDev_nuclei_AreaShape_Zernike_8_4	1.75337510622643	0.0903554070506689	0.205081840474521
StDev_nuclei_AreaShape_Zernike_9_3	1.75186615545311	0.0901634124424269	0.205081840474521
StDev_nuclei_Location_CenterMassIntensity_X_Hematoxylin	-1.75879588121239	0.0912222252284397	0.205081840474521
StDev_plasm_AreaShape_Zernike_3_3	-1.75049700940758	0.0916952459813965	0.205081840474521
StDev_plasm_AreaShape_Zernike_9_1	1.7486899734553	0.0914232834616608	0.205081840474521
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_2	-1.73894769451898	0.0921971208992068	0.205467869432518
cancer_glszm_GrayLevelVariance	-1.69228311127138	0.0934135769127828	0.207437978624827
Mean_plasm_Texture_Contrast_Hematoxylin_3_00_256	1.71960095049467	0.0938255813632436	0.207614052378241
StDev_nuclei_AreaShape_BoundingBoxMaximum_X	-1.74030139800553	0.0944947799644053	0.208355981264272
Mean_nuclei_AreaShape_BoundingBoxMaximum_X	-1.7390528914697	0.0948461817960868	0.208394427608303
cancer_firstorder_Uniformity	1.73052111822506	0.0954918066630497	0.208809663758114
Median_plasm_AreaShape_Zernike_3_3	-1.72441184865822	0.0957044292224687	0.208809663758114
cancer_glcm_DifferenceVariance	-1.66894694937595	0.0977290734085373	0.212484117794172
bladder_shape_Maximum3DDiameter	-1.64160623731571	0.103197756041818	0.222228685858335
Mean_nuclei_AreaShape_Zernike_7_1	-1.68167048421875	0.103939854601721	0.222228685858335
Median_nuclei_AreaShape_Zernike_7_5	-1.67969948507366	0.103991628638836	0.222228685858335
Median_nuclei_AreaShape_Zernike_9_7	-1.68427570659641	0.103684824886106	0.222228685858335
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_8	1.67986752954155	0.103641319055537	0.222228685858335
bladder_gldm_DependenceNonUniformity	1.67000961167909	0.105740288383553	0.224428367181419
StDev_nuclei_Intensity_MinIntensityEdge_Hematoxylin	1.66515773390922	0.105650141597692	0.224428367181419
bladder_glrlm_LongRunEmphasis	1.6553600376084	0.111125567542101	0.233557810971228
Mean_nuclei_AreaShape_Zernike_7_5	-1.6396101287142	0.111820073612277	0.233557810971228
Mean_plasm_Location_CenterMassIntensity_X_Hematoxylin	-1.65368695406463	0.111190720453026	0.233557810971228
StDev_plasm_AreaShape_Zernike_9_5	-1.64657834571219	0.110735418518453	0.233557810971228
Texture_Entropy_Hematoxylin_3_00_256	-1.6407242496858	0.111913117757047	0.233557810971228
Mean_plasm_AreaShape_Zernike_5_5	-1.62779564926752	0.114489238884817	0.237884322864121
StDev_plasm_AreaShape_Zernike_8_8	-1.62470295797845	0.114748687791828	0.237884322864121
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_2	-1.62577296027383	0.116333189950273	0.240370564665466
cancer_glcm_JointEntropy	-1.61640561353497	0.117098899612447	0.241154169498901
Mean_nuclei_Location_CenterMassIntensity_X_Hematoxylin	-1.61374123677657	0.119651144182616	0.245599717006422
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_2	-1.60613126046398	0.120635566164677	0.246808502579537
cancer_firstorder_Kurtosis	-1.55856101592845	0.121721536793636	0.248216467187023
Median_nuclei_AreaShape_Zernike_9_3	1.58276958388414	0.123818079180266	0.251669320548815
cancer_glcm_JointEnergy	1.58094244144401	0.127066548843873	0.257433527527847
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_9	-1.5620003736816	0.128450944306624	0.259396081706581
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_2	1.56543717567962	0.129144014630614	0.259954403643557
cancer_firstorder_InterquartileRange	-1.55036581487654	0.130993695777815	0.261586296499325
Mean_plasm_AreaShape_Zernike_2_2	-1.56156225114895	0.130609532652416	0.261586296499325
Mean_plasm_AreaShape_Zernike_6_2	1.55572426456948	0.131212357058155	0.261586296499325
Mean_nuclei_Texture_Contrast_Hematoxylin_3_00_256	1.54044684286374	0.132319394650818	0.262953191917548
Median_nuclei_AreaShape_Compactness	1.54235041238821	0.13293432081882	0.26333655933633
bladder_glszm_HighGrayLevelZoneEmphasis	-1.51408556971837	0.134064533081508	0.264735027350826
bladder_glrlm_ShortRunHighGrayLevelEmphasis	-1.50900183884182	0.135055796720064	0.265015148280879
StDev_nuclei_Intensity_MeanIntensityEdge_Hematoxylin	-1.54256413259721	0.135010440044545	0.265015148280879
Mean_plasm_AreaShape_Zernike_7_3	-1.53707395810925	0.136516513750422	0.26704170714816
bladder_glrlm_RunVariance	1.53706804359231	0.137854944492333	0.267567980621967
cancer_firstorder_RobustMeanAbsoluteDeviation	-1.52358951324935	0.137647936398966	0.267567980621967
Median_plasm_Texture_InfoMeas1_Hematoxylin_3_00_256	1.53304744579326	0.138071938718387	0.267567980621967
cancer_glcm_MaximumProbability	1.5297551043832	0.138637603648113	0.267832398379018
Mean_plasm_AreaShape_Zernike_8_0	1.51317657819847	0.142267334190286	0.27399634732944
Median_plasm_AreaShape_Zernike_4_0	1.50770276837075	0.143343416095623	0.275219358903597
StDev_nuclei_AreaShape_Zernike_4_4	-1.50306867211963	0.144492613836496	0.276574819122618
bladder_firstorder_10Percentile	-1.4816821840732	0.147737478701632	0.281025369480112
Mean_nuclei_RadialDistribution_RadialCV_Hematoxylin_1of4	-1.46818186252697	0.14776425386198	0.281025369480112
Mean_plasm_Texture_Entropy_Hematoxylin_3_00_256	1.48820240203083	0.148168824613713	0.281025369480112
StDev_plasm_AreaShape_Zernike_3_1	-1.48090051467808	0.150109114949404	0.283842690086147
Mean_nuclei_AreaShape_Zernike_7_7	-1.46748975925524	0.153030869985155	0.28849324130132
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_6	1.46887101604544	0.154052175061963	0.289543847104412
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_1	1.45080358965108	0.157950600581007	0.295979503791437
Mean_nuclei_AreaShape_Zernike_4_2	-1.44696610782532	0.160211818185082	0.299317887866739
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_0	1.44181857395065	0.161543766956383	0.300905404718756
cancer_glcm_ClusterShade	-1.40139616113949	0.164067505057433	0.30469679510666
Median_plasm_AreaShape_Zernike_8_8	-1.42616883454657	0.165190930461372	0.305872820794944
cancer_glszm_LargeAreaLowGrayLevelEmphasis	-1.41005186291736	0.16629765770711	0.307011060382356
bladder_glrlm_RunLengthNonUniformity	1.41153122142525	0.168314810509452	0.308245391382664
cancer_glcm_ClusterProminence	-1.38694824801046	0.168448202662642	0.308245391382664
Texture_Contrast_Hematoxylin_3_00_256	-1.4092909051274	0.168137976807102	0.308245391382664
cancer_glcm_DifferenceEntropy	-1.40249370137678	0.170960467654732	0.310714272879142
StDev_nuclei_AreaShape_Zernike_1_1	1.41281322085439	0.170653787564678	0.310714272879142
StDev_plasm_AreaShape_Area	1.4141261741296	0.171291201715425	0.310714272879142
Median_nuclei_AreaShape_Eccentricity	1.40210854454113	0.171989396560489	0.311076473778971
Mean_plasm_AreaShape_BoundingBoxMaximum_X	-1.40196875227731	0.173822363985414	0.31257969777204
StDev_plasm_AreaShape_Eccentricity	-1.39544094042556	0.173679758849922	0.31257969777204
Mean_nuclei_AreaShape_Zernike_6_6	1.39822757178747	0.174586082760163	0.313050907018223
cancer_glcm_Imc2	-1.37935582530351	0.175523398567377	0.31382980144998
Mean_plasm_AreaShape_Zernike_9_1	1.39160925964874	0.177082449812077	0.314813244110359
Median_plasm_AreaShape_Zernike_8_0	1.38638327430008	0.176702725252687	0.314813244110359
bladder_glcm_ClusterShade	-1.35279167998592	0.17908401579366	0.317467118906943
cancer_glcm_DifferenceAverage	-1.36142286829521	0.182607786761877	0.322796767533743
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_4_0	1.35873953063134	0.185249474217085	0.326541446077574
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_1	-1.35612199601114	0.18712448184018	0.328917399065556
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_1_1	1.35201997881544	0.18793528142873	0.329414650594178
StDev_plasm_AreaShape_Zernike_2_2	-1.34766878454908	0.189758374334536	0.331678503038516
bladder_shape_MeshVolume	1.31361168523437	0.19805336885798	0.343550026831368
bladder_shape_VoxelVolume	1.31316212846199	0.198201938556558	0.343550026831368
bladder_glszm_LargeAreaHighGrayLevelEmphasis	1.32484628944024	0.197514629128415	0.343550026831368
StDev_plasm_AreaShape_Zernike_7_7	-1.31965722516447	0.198861055308398	0.34373766900953
Median_nuclei_AreaShape_Zernike_2_2	-1.3060274656807	0.202210329557526	0.348561452054962
bladder_glrlm_HighGrayLevelRunEmphasis	-1.27744324004963	0.205594915417106	0.353419358733538
Median_nuclei_AreaShape_Zernike_6_2	1.29354953137815	0.206725913597503	0.354387280452863
bladder_gldm_HighGrayLevelEmphasis	-1.26686300973577	0.209332531209681	0.357872601300935
bladder_glcm_Autocorrelation	-1.26209453386005	0.211041265300297	0.359808058872638
cancer_glcm_Id	1.27161941035287	0.213720858086215	0.363117330515793
Median_plasm_AreaShape_Zernike_4_2	1.2717456812922	0.214146117996493	0.363117330515793
Mean_nuclei_AreaShape_Eccentricity	1.26516204923487	0.215788148109626	0.364910039079693
Mean_plasm_AreaShape_Area	1.26893892521153	0.217685554685249	0.365042560490458
Mean_plasm_AreaShape_Zernike_9_7	-1.26093583653359	0.218206530549585	0.365042560490458
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_5_3	1.26391654348222	0.216973203555996	0.365042560490458
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_5	-1.25619581593943	0.217803179724723	0.365042560490458
Mean_plasm_AreaShape_Zernike_3_1	-1.257350991381	0.219233605312575	0.365780132927933
bladder_glrlm_LongRunLowGrayLevelEmphasis	1.2542821238327	0.221807940346988	0.368106794618406
cancer_glcm_Idm	1.24910682108861	0.221498422790334	0.368106794618406
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_1_1	1.24543940877316	0.224064646251935	0.369884495400019
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_1	-1.24760660453677	0.223692285963911	0.369884495400019
Mean_nuclei_AreaShape_Zernike_3_1	-1.23862311664346	0.226576828804818	0.372063003090017
Median_nuclei_AreaShape_Zernike_8_6	1.23387485375543	0.226125037010273	0.372063003090017
bladder_shape_SurfaceArea	1.22495463924042	0.228446681116582	0.374148895057079
Mean_plasm_AreaShape_Zernike_8_8	-1.22751972344672	0.23027263971357	0.374676511468122
StDev_nuclei_Intensity_MaxIntensityEdge_Hematoxylin	-1.22452093627837	0.23057016090346	0.374676511468122
StDev_plasm_AreaShape_Zernike_9_7	-1.22153600551035	0.230100069428884	0.374676511468122
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_4	-1.22516401739021	0.23143974090975	0.374694335639029
StDev_plasm_AreaShape_Zernike_6_2	1.22342864844036	0.231782073007476	0.374694335639029
Median_plasm_AreaShape_Zernike_6_0	1.19643058450348	0.241822450997536	0.387910564068028
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_0	-1.18867558121929	0.241679372225445	0.387910564068028
StDev_plasm_Texture_Entropy_Hematoxylin_3_00_256	1.19736011025168	0.241206309153915	0.387910564068028
Mean_plasm_AreaShape_Zernike_7_1	1.18941910107179	0.245127691143265	0.392204305829225
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_7	-1.17945164656867	0.249096071118375	0.397534394828302
StDev_plasm_Intensity_MaxIntensityEdge_Hematoxylin	-1.16858076772463	0.251859756004184	0.400919611598497
Mean_nuclei_Texture_InfoMeas2_Hematoxylin_3_00_256	-1.16696214093202	0.254387130758839	0.403401652348886
StDev_nuclei_AreaShape_Orientation	-1.15895206750808	0.254711940745931	0.403401652348886
bladder_firstorder_Energy	-1.13183148631236	0.262140055780541	0.414114923562171
StDev_plasm_Intensity_MinIntensityEdge_Hematoxylin	1.12819863697213	0.267475715590881	0.421476885173509
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_3_3	1.12901998478117	0.268250817583125	0.421633526881285
Median_nuclei_AreaShape_BoundingBoxMaximum_X	-1.11889503003357	0.274479939705844	0.430340407981022
Median_nuclei_Texture_Contrast_Hematoxylin_3_00_256	1.10845881625475	0.275304324932153	0.430551124705923
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_3	-1.10838434815621	0.278099081992599	0.433834567908455
Median_plasm_Texture_Contrast_Hematoxylin_3_00_256	1.08631238199951	0.284556398958784	0.441699484950948
StDev_plasm_AreaShape_Zernike_4_2	1.09345883270352	0.284090864806662	0.441699484950948
Median_plasm_AreaShape_Zernike_5_5	-1.07409489862162	0.292246965806745	0.450276806576318
Median_plasm_AreaShape_Zernike_8_6	1.07091095407228	0.291650599821286	0.450276806576318
StDev_nuclei_RadialDistribution_FracAtD_Hematoxylin_1of4	-1.0748917398756	0.290834721954861	0.450276806576318
Mean_plasm_AreaShape_MedianRadius	-1.06367307331555	0.297821934423525	0.45773617507458
Median_plasm_AreaShape_Zernike_6_4	-1.05503110043179	0.299160075429351	0.45866311318898
Median_plasm_Location_CenterMassIntensity_X_Hematoxylin	-1.05995299249403	0.299899890610301	0.458670420933401
bladder_glcm_InverseVariance	-1.04882280651558	0.304501525272918	0.462818404290042
Mean_nuclei_AreaShape_Zernike_8_4	1.04635946428602	0.304837122056422	0.462818404290042
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_5	1.04882699459528	0.304090042439953	0.462818404290042
StDev_nuclei_AreaShape_Eccentricity	-1.0350288733782	0.306792471738577	0.464656559138038
cancer_shape_Sphericity	1.03011832079809	0.311819135019075	0.471126247583299
Mean_plasm_AreaShape_BoundingBoxMaximum_Y	1.03043672690131	0.312619989031156	0.47119534578609
Median_plasm_AreaShape_Zernike_5_3	-1.02730582648989	0.313643710576129	0.471599217830131
bladder_gldm_DependenceVariance	1.02404551938107	0.314846267309575	0.472269400964362
Mean_plasm_AreaShape_EulerNumber	0.999999999999474	0.319654026979592	0.47718687281164
StDev_plasm_AreaShape_EulerNumber	-1	0.319654026979339	0.47718687281164
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_0	-1	0.328183261880671	0.487586560508425
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_0	0.995068752157547	0.327664142364524	0.487586560508425
Median_plasm_AreaShape_Zernike_7_3	-0.990222566774168	0.33189519751942	0.491930173995531
Median_plasm_AreaShape_BoundingBoxMaximum_X	-0.98425900818433	0.335020541064185	0.495385823753677
Mean_nuclei_AreaShape_Zernike_8_0	0.976814519938634	0.336926101349014	0.497025738160248
Median_nuclei_Location_CenterMassIntensity_X_Hematoxylin	-0.97384638103909	0.340047323901026	0.49828622900507
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_3	-0.975403560560551	0.339199593869542	0.49828622900507
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_4	0.970837262671824	0.340176175570769	0.49828622900507
bladder_shape_SurfaceVolumeRatio	-0.95966888298091	0.345247093482268	0.504529710381582
Median_nuclei_RadialDistribution_RadialCV_Hematoxylin_1of4	0.949628627963553	0.347131902564951	0.506098848599368
Median_plasm_AreaShape_BoundingBoxMaximum_Y	0.955246448253321	0.348498780717775	0.506907317407673
bladder_gldm_LargeDependenceLowGrayLevelEmphasis	0.950310151732716	0.350871111583563	0.507539111850245
cancer_firstorder_Skewness	-0.94009462177851	0.349820434448736	0.507539111850245
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_5	-0.947431306609835	0.352105386544863	0.507539111850245
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_7	-0.94718559251505	0.352186595242238	0.507539111850245
Mean_plasm_AreaShape_Zernike_9_3	0.939991285605741	0.35556386250956	0.511225461304068
cancer_glcm_Imc1	0.916565881018565	0.364216748250745	0.522184985120265
Median_plasm_AreaShape_Zernike_9_1	0.924029958742771	0.364860021654544	0.522184985120265
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_6	-0.912766486381568	0.369195601490415	0.526123070332827
Texture_DifferenceEntropy_Hematoxylin_3_00_256	-0.911210694707379	0.369297924368234	0.526123070332827
StDev_nuclei_AreaShape_Zernike_5_1	0.910427930883815	0.370673716730529	0.526880180500797
bladder_glszm_SizeZoneNonUniformity	0.902609150256492	0.372159569693307	0.527789935201417
Median_nuclei_AreaShape_Zernike_7_7	-0.898367106726812	0.377341146704991	0.533924887854681
StDev_nuclei_AreaShape_Zernike_7_7	-0.892120407573153	0.379867964400853	0.536284185036498
cancer_glcm_InverseVariance	-0.892489673317632	0.380958376163202	0.536609541141847
bladder_glcm_JointAverage	-0.874011120658254	0.386385663188061	0.540593394236212
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_7	-0.884987559376883	0.38480883865969	0.540593394236212
StDev_nuclei_AreaShape_Zernike_8_8	0.880740322376907	0.385957816135087	0.540593394236212
bladder_shape_MajorAxisLength	-0.865083284127801	0.388695278185818	0.541968664812085
StDev_plasm_AreaShape_Orientation	-0.871890419671144	0.389105708070215	0.541968664812085
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_1	-0.872544146113728	0.391180530603524	0.542622561506607
StDev_plasm_AreaShape_Zernike_1_1	-0.872196898804431	0.391314347240342	0.542622561506607
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_4	0.865013408798512	0.39492115956329	0.542799126800645
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_6	0.863810874283044	0.39461987011516	0.542799126800645
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_1	-0.865450145155544	0.394659193323317	0.542799126800645
Texture_SumAverage_Hematoxylin_3_00_256	-0.868296796332442	0.393103736111578	0.542799126800645
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_1	-0.858568515492684	0.398856638496384	0.547003389937898
Mean_plasm_Location_CenterMassIntensity_Y_Hematoxylin	0.853796628053234	0.401305670441992	0.549155127973253
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_6	-0.829508691319366	0.412381330793338	0.56307647793226
Mean_nuclei_Location_CenterMassIntensity_Y_Hematoxylin	0.82631427741116	0.416442411837758	0.567380054556247
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_0	0.820398521176694	0.419156014987434	0.569833013839126
StDev_nuclei_AreaShape_Zernike_6_0	-0.819561030600503	0.420108174010666	0.56988587083186
Mean_plasm_AreaShape_Zernike_4_2	0.815256229550441	0.422164883649026	0.571433595221242
bladder_shape_LeastAxisLength	0.805076931897452	0.427092283599264	0.574365484840389
cancer_gldm_DependenceNonUniformityNormalized	0.80338965346827	0.426725360758004	0.574365484840389
Median_nuclei_Intensity_IntegratedIntensityEdge_Hematoxylin	0.806748725094546	0.426233440601723	0.574365484840389
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_9	0.780934798798795	0.441775013086735	0.59283356594865
Texture_Correlation_Hematoxylin_3_00_256	-0.777258307161045	0.443221442537722	0.59349824065137
Mean_nuclei_Intensity_IntegratedIntensityEdge_Hematoxylin	0.775728140830734	0.444262401627864	0.593618283973849
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_4	-0.772065692952037	0.447269157563807	0.596358876751743
Median_plasm_Location_CenterMassIntensity_Y_Hematoxylin	0.769050731506872	0.449052503625831	0.597460047468056
Mean_plasm_AreaShape_Zernike_4_0	0.751582072622621	0.459122290039185	0.60826392565701
Median_nuclei_Location_CenterMassIntensity_Y_Hematoxylin	0.75200864197371	0.459082453279247	0.60826392565701
Median_nuclei_Texture_AngularSecondMoment_Hematoxylin_3_00_256	0.746633923846542	0.460317010670097	0.608554692072332
bladder_shape_Sphericity	0.742717995588898	0.463896908534378	0.610699727690827
Median_plasm_AreaShape_Zernike_7_5	-0.743082488625656	0.463693456178017	0.610699727690827
StDev_plasm_Texture_Correlation_Hematoxylin_3_00_256	0.735222569445054	0.467566130451483	0.614234242951001
cancer_glrlm_RunVariance	0.721735199630365	0.477921571992741	0.625563107835207
Mean_nuclei_AreaShape_BoundingBoxMaximum_Y	0.716646867878546	0.480241691761135	0.625563107835207
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_3	0.712451991128659	0.482255554025925	0.625563107835207
Mean_plasm_AreaShape_Zernike_6_0	0.7091770840048	0.484209905583982	0.625563107835207
Mean_plasm_AreaShape_Zernike_8_4	-0.712395164636902	0.481411544397904	0.625563107835207
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_3	0.71495544645516	0.481003994077008	0.625563107835207
StDev_nuclei_AreaShape_Zernike_8_0	0.711098599554018	0.483708735166469	0.625563107835207
Texture_AngularSecondMoment_Hematoxylin_3_00_256	-0.703133666502595	0.4833174062209	0.625563107835207
StDev_nuclei_AreaShape_Zernike_9_5	-0.701864952754506	0.487107107232969	0.628005857259034
cancer_glrlm_LongRunEmphasis	0.699979529592505	0.491068678937611	0.631807949808391
StDev_nuclei_AreaShape_Zernike_6_6	0.690055978003434	0.496712072855336	0.637753772554999
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_5	-0.683172399685042	0.500424268195908	0.641200705039521
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_4	0.673817729772139	0.50604132720522	0.647069238065691
Mean_nuclei_AreaShape_Zernike_8_2	0.668712077681758	0.509148273273772	0.648384739842518
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_5	0.66948970888386	0.508835507108104	0.648384739842518
Median_nuclei_AreaShape_BoundingBoxMaximum_Y	0.650555081134063	0.52127434271839	0.662474928424186
Mean_plasm_AreaShape_Zernike_6_4	-0.642536571626778	0.524422392553125	0.664304110262088
StDev_nuclei_AreaShape_Zernike_5_5	-0.6439796403935	0.524842830703862	0.664304110262088
Mean_nuclei_AreaShape_Zernike_1_1	-0.628458481055748	0.534808559225886	0.668173748658301
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_0	0.635026561750265	0.531756705539572	0.668173748658301
Median_nuclei_AreaShape_Zernike_1_1	-0.629363222655639	0.534707084209283	0.668173748658301
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_2	0.629024754269324	0.533194435982231	0.668173748658301
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_3	-0.626683103999535	0.535395631937742	0.668173748658301
Median_nuclei_Texture_InfoMeas1_Hematoxylin_3_00_256	-0.629777157356182	0.534380979719177	0.668173748658301
StDev_nuclei_AreaShape_Zernike_6_2	-0.636544022269967	0.529714100325176	0.668173748658301
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_3_1	0.617571412668435	0.541943626965049	0.674995655142097
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_0	0.607788347831933	0.54795995365085	0.67830106623348
Median_nuclei_AreaShape_Zernike_4_2	-0.606222381938656	0.549776014227482	0.67830106623348
Median_plasm_AreaShape_Area	0.608803777557701	0.548596061135633	0.67830106623348
StDev_nuclei_AreaShape_Zernike_9_9	0.603926433774415	0.551096813978201	0.67830106623348
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_3	-0.611623236699281	0.54631988673684	0.67830106623348
StDev_plasm_AreaShape_Zernike_5_5	-0.603147116355232	0.551119616314702	0.67830106623348
StDev_nuclei_AreaShape_Zernike_4_2	0.598941363061089	0.554565532063582	0.681198606314321
Median_plasm_AreaShape_Zernike_6_2	0.593117387781278	0.558122669364554	0.683816450334639
StDev_plasm_AreaShape_Zernike_4_0	-0.591923704999338	0.558888444985041	0.683816450334639
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_1	-0.58648439262427	0.562756818292065	0.687202063824361
bladder_shape_Flatness	0.576719086577948	0.568002487530723	0.691738699999403
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_3	-0.576191949165705	0.568689027403355	0.691738699999403
Median_nuclei_AreaShape_Zernike_3_1	-0.57537653967529	0.569874770284978	0.691832405949078
bladder_gldm_DependenceNonUniformityNormalized	-0.566610636698368	0.574037606861708	0.695532945013021
Mean_plasm_AreaShape_Zernike_8_6	0.562838834693816	0.577342241592278	0.698181315413918
Mean_plasm_AreaShape_Zernike_9_5	0.551115152972615	0.586037850365601	0.707326148216896
Median_nuclei_AreaShape_Zernike_5_1	-0.545985928411189	0.589143863534815	0.709702260319931
StDev_plasm_AreaShape_Zernike_6_4	-0.539415045193019	0.593482904219623	0.713551699870992
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_4	-0.533846528773138	0.597596648581344	0.717115978297613
Mean_nuclei_AreaShape_Zernike_4_4	-0.516798110151196	0.609475496736534	0.729966813749707
bladder_glrlm_LongRunHighGrayLevelEmphasis	-0.512187082474377	0.610683225982833	0.730012132209364
bladder_firstorder_Minimum	0.51050258040832	0.61208663683506	0.730290748346229
bladder_glcm_Idmn	0.508301449247978	0.614235655413756	0.731456200340045
Median_nuclei_AreaShape_Zernike_4_4	-0.502587264047426	0.619389202623103	0.73618830940346
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_4	0.480644507230846	0.634622145336508	0.752859731349774
bladder_glrlm_LowGrayLevelRunEmphasis	0.478586166376226	0.636400599232009	0.753536952411336
bladder_glszm_LowGrayLevelZoneEmphasis	0.476828727226255	0.637752769250595	0.753707818205249
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_3	0.472853121078144	0.639923054280382	0.754843073480072
bladder_glcm_Idn	0.463991216898851	0.645114162432665	0.756675258191698
bladder_gldm_LargeDependenceHighGrayLevelEmphasis	-0.466688926394974	0.642857867559282	0.756675258191698
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_6	-0.465090927438608	0.644750765066471	0.756675258191698
cancer_shape_Flatness	-0.458923728726996	0.649504733573576	0.760036794375707
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_4_0	0.458126114182149	0.650416102879211	0.760036794375707
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_2	-0.456357674542876	0.651697499763782	0.760110728696448
Median_plasm_AreaShape_Zernike_3_1	-0.453777622020316	0.653692646113595	0.761015319356126
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_2	0.448465802358923	0.656762884183844	0.76174728574483
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_0	-0.450143311212449	0.655604057821382	0.76174728574483
StDev_nuclei_AreaShape_Zernike_7_1	0.444266646161871	0.660377441800379	0.763102821635993
StDev_nuclei_AreaShape_Zernike_7_3	0.445265621487712	0.659916399110711	0.763102821635993
bladder_gldm_LowGrayLevelEmphasis	0.428509875491809	0.671925480949916	0.772182596657427
Mean_nuclei_AreaShape_Zernike_8_6	0.425559461465339	0.673184827855192	0.772182596657427
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_1	-0.427342232753229	0.672659639413539	0.772182596657427
StDev_plasm_AreaShape_Zernike_7_5	-0.426873139850315	0.672457572823758	0.772182596657427
Median_plasm_AreaShape_Zernike_7_1	0.414973060294575	0.681712849688746	0.780529941661977
bladder_shape_Maximum2DDiameterRow	-0.396408573470692	0.692554695276182	0.787888497723751
